spam,text,message_length,word_count
0,"Ya ils sont bien et bien., BBD(pooja) boutons pleins..même elle devient assez noir..et ur rite ici c'est trop froid, portant un pull..",134,22
0,Comment ça marche?,18,3
0,"J'arrive chez moi, appelle-moi.",31,4
0,J'essayais de trouver un restaurant chinois par ici.,52,8
0,"Facile mec, * devine que la boisson rapide était un peu ambitieuse.",67,12
0,BABE!!! Je t'aime!!! :-(... Geee... Je suis si triste sans toi bébé... Je t'aime...,83,14
0,"Tunji, comment va la reine?",27,5
0,Aujourd'hui iZ Yellow rose day. Si u aiment mon frndship me donner 1 misscall &amp; envoyer ceci à ur frndZ &amp; Voir combien d'appels manqués u obtenir. Si u obtenir 6 ratés U épouser ur Lover.,195,36
0,Je ne serai pas en cours dans quelques heures.,46,9
0,Wat time u terminer l'ur lec aujourd'hui?,41,7
1,"Free-message: Jamster! Obtenez le son fou de grenouille maintenant! Pour le texte poly MAD1, pour le texte réel MAD2 à 88888. 6 sons fous pour seulement 3 GBP/semaine! 16+seulement! T&C's appliquer",197,31
1,"VOTRE CHANCE D'ÊTRE SUR UN COMMANDEMENT DE RÉALITÉ FANTASY SHOW maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel national = tarif",178,32
0,"Elle va bien, c'est bon d'avoir de tes nouvelles.",49,9
0,Tu vas à l'entretien de Wipro aujourd'hui?,42,7
0,"Quelle taille avez-vous, princesse?",35,4
0,Je doute que tu puisses gérer 5 fois par nuit en tout cas...,60,13
0,Haha... j'espère que le reçu sonnera...,39,6
0,Je vais laisser un mot qui dit que c'est de la faute de tous les voleurs.,73,16
0,"Proverbe japonais: Si on peut le faire, U aussi Peut le faire, Si aucun ne peut le faire,U doit le faire version indienne: Si on peut le faire, LET HIM le faire.. Si aucun ne peut le faire, LEAVE it!! Et enfin version Kerala: Si on peut le faire, Arrêtez-le.. Si aucun ne peut le faire, Faites une grève contre elle...",318,61
0,"Aujourd'hui, je ne travaille pas, mais je ne travaille pas dans la boutique d'ur fren.",86,15
0,Dans la vie quand vous faites face aux choix Il suffit de jeter une pièce de monnaie ne pas prendre sa régler la question Mais tandis que la pièce dans l'air U saura ce que votre cœur espère. Gudni8,198,39
0,Je veux être là pour pouvoir t'embrasser et te sentir à côté de moi.,68,14
0,Je ne suis pas du tout content de ce que vous dites ou faites,61,14
1,Adulte 18 Contenu Votre vidéo sera bientôt avec vous,52,9
0,"D'accord, ça serait charmant, si vous êtes sûr. Pensez à wot u voulez faire, boire, dancin, manger, cinéma, dedans, dehors, à peu près... Jusqu'à u! Wot about?",159,27
0,"Ce que je dis, c'est que si tu n'as pas dit explicitement à Nora que je connais quelqu'un que je ne vais probablement pas déranger.",131,25
0,Smith gaspille da. Je veux gayle.,33,6
0,"Maman, je t'ai envoyé beaucoup de messages depuis que je suis là.",65,12
0,"A voir, demain autour de &lt;#&gt; c'est",40,7
1,"VOTRE CHANCE D'ÊTRE SUR UNE RÉALITÉ FANTASY SHOW appel maintenant = 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel national = tarif.",170,31
0,Je me suis couché peu de temps après t'avoir parlé. Je me suis réveillée à 7 h. Comment s'est passée ta nuit?,109,22
0,A tout à l'heure!,17,4
0,Je ne comprends pas votre message.,34,6
0,Crucify n'est pas s. Vous auriez dû me le dire plus tôt.,56,12
0,"Tu continues à dire que tu ne l'es pas, mais depuis qu'il a déménagé, on continue à se moquer de la liberté et de la responsabilité. Et je suis fatigué. J'ai tellement d'autres trucs à gérer que je me tiens à peine ensemble une fois que ça s'y ajoute.",251,49
0,Baise la clé de cèdre et baise-la (Viens quand même tho),56,11
0,vingt derniers cinq il a dit que ce train aurait été à Durham déjà ou pas parce que je suis dans un siège réservé,113,24
1,"Hey Garçons. Voulez-vous hot XXX photos envoyé directement 2 ur téléphone? Txt PORN à 69855, 24Hrs gratuit et puis seulement 50p par jour. Pour arrêter le texte STOPBCM SF WC1N3XX",179,30
0,Tu peins toujours le mur de l'ur?,33,7
0,"L'imprimeur est cool, je veux dire groovy, le vin groovy.",57,10
0,Le loyer de Harish a été transféré à l'entreprise.,50,9
0,Quelque chose de lor qu'elle vient?,35,6
0,Cbe est vraiment bon de nos jours:)lot of shop and showrooms:)city is façonning good.,85,14
0,Ü assiste toujours aux discussions?,35,5
0,Comment ça se fait?,19,4
0,K Je m'en occupe.,17,4
0,"Je suppose qu'on n'a pas eu le coup de fil vendredi, peut-on supposer qu'on ne l'aura pas cette année maintenant?",113,20
0,Ma batterie est faible bébé,27,5
0,"Shuhui a acheté le cadeau de Ron, c'est une montre...",53,10
0,"Oui, il reste un peu de temps, je passerai demain quand je me lèverai.",70,14
0,Tu as dit 2 heures et ça fait presque 4... Est-ce que ton internet est en panne?,80,17
0,K Je serai sûr de me lever avant midi et de voir ce qui se passe,64,16
0,K...k...yesterday j'étais en cbe.,33,4
0,Je suis allé à la boutique de robes deganesh,44,9
1,"pdate_Now - Double mins et 1000 txts sur les tarifs orange. Derniers Motorola, SonyEricsson & Nokia & Bluetooth GRATUIT! Appelez MobileUpd8 au 08000839402 ou call2optout/!YHL",174,25
0,Ü la collecte de l'ordinateur portable ur puis va configurer da paramètres izzit?,81,13
0,"Je devrais être là pour 8 heures au plus tard, probablement plus près de 7. Est-ce que Jay et Tyler sont à terre ou devrait-on juste faire deux voyages?",152,29
0,Venez à l'arrière; DECIMAL&gt;..maintenant je nettoyais la maison,65,8
1,Le solde de trésorerie de l'Ur est actuellement de 500 livres - pour maximiser l'encaissement de l'Ur maintenant envoyer CASH à 86688 seulement 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,190,30
0,"Bill, comme dans: Y a-t-il des lettres pour moi. Je m'attends à un d'orange qui n'est pas un projet de loi mais peut encore dire orange sur elle.",145,28
0,"Dis-moi papa, comment va la douleur de.",39,7
0,HI DARLIN J'espère que tu as eu une nuit Nice Je veux que je vienne Cant attendre de te voir L'amour FRAN PS Je veux DIRTY ANAL SEX et je veux un 10 homme GANG BANG,164,36
0,"Ha. Vous ne savez pas non plus. J'ai fait une chose intelligente mais simple avec des poires l'autre jour, parfait pour Noël.",125,22
0,"Helloooo... Réveillez-vous..! ""Sweet"" ""matin"" ""accueille"" ""Vous"" ""Enjoy"" ""Ce jour"" ""avec beaucoup de joie"".. ""GUD MRN"".",119,15
0,ARRITE,6,1
0,Pourquoi devons-nous nous asseoir autour et attendre les jours d'été pour célébrer. Un spectacle si magique quand les mondes vêtus de blanc. Oooooh laisser il y a de la neige.,175,30
1,URGENT! Votre numéro mobile a été attribué avec un prix de £2000 GARANTIED. Appelez 09058094454 à partir de la ligne terrestre. Réclamation 3030. Valable 12h seulement,167,26
0,Comment allez-vous voir des films de votre côté?,48,8
0,"Tu n'avais pas à me dire que... maintenant, je pense qu'en plus, il va arrêter toutes tes courses.",98,18
0,Veuillez en envoyer un à notre appartement avant &lt;DECIMAL&gt; aujourd'hui.,77,10
1,Désolé! U ne peut pas encore se désabonner. The MOB offre package has a min term of 54 weeks> pls resoumettre la demande après expiration. Répondre THEMOB HELP 4 more info,171,31
0,Rien de lor... un peu ennuyé aussi... puis tu rentres chez toi tôt 2 jours de sommeil aujourd'hui...,100,18
0,À quelle heure devrais-je dire à mon ami d'être là?,51,10
0,"Oui, ça va aller, je t'aime, sois en sécurité.",46,9
0,Merci chikku..:-) gud nyt:-*,28,4
0,Xy est dans la voiture quand tu viens me chercher?,50,10
0,"Thanx 4 le temps que nous avons passé 2geva, sa menthe bin! Ur mon bébé et tout ce que je veux c'est u!xxxx",107,23
0,"Yo, d'une façon ou d'une autre on pourrait aller chercher quelque chose ce soir?",80,14
0,"Je ne l'ai pas envoyé, il peut m'envoyer.",41,8
0,"Très bien, je suis simplement assis.",36,6
0,C'est le cadeau de Dieu pour les oiseaux comme les humains ont un cadeau naturel dieu frm..,91,17
0,Tu viens au jour le jour pour le cours.,39,9
0,J'ai fini d'étudier dans la bibliothèque.,41,6
0,Ok... j'aime les spectacles d'ur...,35,5
0,Où pourrais-je être sans mon bébé? La pensée seul amite me briser et je ne veux pas devenir fou mais chaque garçon a besoin de sa dame xxxxxxx,142,28
0,C'est ma chérie qui dort?,25,5
0,Bonjour test sur &lt;#&gt; rd....,33,5
0,Seulement 2% des étudiants ont résolu cette question de CAT dans 'xam... 5+3+2= &lt;#&gt; 9+2+4= &lt;#&gt; 8+6+3= &lt;#&gt; puis 7+2+5=???? Dites-moi la réponse si u r brill...1thing.i a obtenu d answr.,202,31
0,Yo connaissez-vous quelqu'un &lt;#&gt; ou autrement capable d'acheter de l'alcool? Notre gars a flippé et maintenant si nous n'avons pas une prise de quelqu'un son juste 4 loko toute la nuit,190,31
0,J'ai rendez-vous avec ma frêne à 7h30.,38,7
0,"Oui, on en a un pour nous.",26,7
0,"Et arrête de te demander ""wow est-ce qu'elle va jamais arrêter de m'arrêter?"" parce que je vais t'arrêter quand je veux parce que tu es MINE... *rires*",151,27
0,"Lol Yep l'a fait hier, j'ai déjà eu ma cheminée, mais c'est juste une autre icône.",82,16
0,J'ai déjà réservé la leçon de pilates et de yoga...,51,10
0,Qu'est-ce qui se passe pour se comporter comme ça?,50,9
1,Vous avez 1 nouveau message. S'il vous plaît appelez 08712400200.,65,10
0,Je n'ai pas encore demandé à mon supérieur.,43,8
0,"Pas de nouvelles sur le travail, ils me font attendre une cinquième semaine! Ouais im up pour quelques woozles et des belettes... En exeter toujours, mais être à la maison environ 3.",182,32
1,"Nous avons actuellement un message en attente de votre collecte. Pour collecter votre message, appelez le 08718723815.",118,17
0,"Hé bébé, désolé je n'ai pas été plus tôt. Gary peut venir et réparer ça parce qu'il pense qu'il sait ce que c'est mais il n'est pas aller aussi loin un Ptbo et il dit qu'il va coûter &lt;#&gt; dollars. Je ne sais pas si ce pourrait être moins cher de trouver quelqu'un là-bas? Nous n'avons pas de machines d'occasion du tout maintenant, laissez-moi savoir ce que vous voulez faire bébé",385,71
0,Faites ça 3! 4 saké de merde?! x,32,8
0,Laissez-le. U sera toujours ignorant.,37,5
0,"Non, mais je vais faire 2 sch sur fr tout à l'heure parce que mes soeurs ont du papier en da morn :-)",101,23
0,à bruce b dunes &amp; fletcher maintenant,41,7
0,Où es-tu? Tu as dit que tu serais là quand je me réveillerai... :-(,67,14
0,Tu peux m'appeler.,18,3
0,Dites-moi qui est ce pls :-),28,6
1,URGENT! Votre mobile a reçu un prix Bonus Caller de £1 500 le 27/6/03. Notre dernière tentative 2 contacter U! Appelez 08714714011,130,22
0,"Je pense que je vais devoir lui donner une Miss. J'enseigne jusqu'à douze, puis j'ai une conférence à deux.",107,19
0,"Je devrais vérifier, mais il n'y a plus qu'un bol qui vaut la peine.",68,14
0,"Oui, il y avait beaucoup de bonbons.",36,7
0,Je le ferais mais je suis toujours douillette et épuisée de la nuit dernière. personne n'est allé à l'école ou au travail. Tout est fermé.,138,25
0,Buzzzz! *grins* Est-ce que je vous ai bourdonné le cul? Buzzz votre poitrine? Buzz votre bite? Où gardez-vous votre téléphone? Est-ce que le vibromasseur est allumé?,165,26
0,Envoyez-le au groupe.,21,3
0,Je fais da intro couvre les tendances énergétiques n pros n cons... Brève description de la fusion nucléaire n oso brève histoire de l'iter n jet a obtenu abt 7 n demi-pages.,174,32
0,Aucune! nulle part où Ikno fait l'idiscount!SHITINNIT,53,7
0,Vous ne me connaissez pas.,26,5
1,"Avez-vous remarqué que quand vous conduisez, quelqu'un va plus lentement que vous est un idiot et tout le monde conduit plus vite que vous est un maniaque?",155,27
0,Pas encore eu..ya sapna tante manège y'day hogidhe..chinnu plein faible et scalpa noir agidhane..,97,14
0,"Tu te débrouilles bien, bébé? :)",32,6
0,"Surtout le type de sport..lyk footbl,crckt..",44,6
0,Merci d'avoir fait ma journée.,30,5
0,U devrait faire une liste fb,28,6
0,Sary a juste besoin de Tim dans le bollox &it lui a fait beaucoup de mal alors il me frappe!,92,20
0,"Bonne année, princesse!",23,3
0,"Je t'envoie un texto et je te préviens, attends.",48,9
0,"Ne vous inquiétez pas, * est facile une fois ont des ingrédients!",65,12
0,J'aime u 2 ma petite cloche pocy je suis désolé mais j'aime u,61,13
0,"Ok, maintenant, vous êtes au castor?",36,6
0,Tu n'arrêtes pas de pleuvoir... ou tu veux 2 aller ailleurs?,60,11
1,"Offre Xmas! Dernier Motorola, SonyEricsson & Nokia & gratuit Bluetooth ou DVD! Double Mins & 1000 Txt sur Orange. Appelez MobileUpd8 au 08000839402 ou call2optout/4QF2",167,25
0,"Qu'est-ce que tu veux dire par ""tu as presque fini""?",52,10
0,"Oui, je serais là pour ça.",26,6
0,Qu'est-ce que je devrais manger au senor du déjeuner,52,9
0,"Il a dit qu'il avait un bon rire quand il a vu u à nouveau! Vous seriez peut-être la première personne2die de NVQ, mais pensez à combien vous pourriez pour!",156,30
0,Pas de pause une... comment... je sors avec mes affaires?,57,10
1,Répondre à gagner £100 hebdomadaire! Quel sport professionnel joue Tiger Woods? Envoyer STOP à 87239 pour terminer le service,125,19
0,"Je suis là et je peux te voir, mais tu ne peux pas me voir? Peut-être que tu devrais redémarrer ym? J'ai vu le buzz",115,25
0,Tu as toujours le broyeur?,26,5
1,No 1 POLYPHONIQUE ton 4 ur maf chaque semaine! Juste txt PT2 à 87575. 1ère tonalité GRATUITE! alors obtenez txtin maintenant et dites à vos amis. 150p/ton. 16 reply HL 4info,173,31
0,K.i ne vous a pas vu.:)k:)Où êtes-vous maintenant?,50,8
0,Donc je fais une liste d'acheteurs.,35,6
0,"Aucune idée, je suppose qu'on va s'arranger une heure après qu'on soit censés partir puisque comme d'habitude personne n'a d'intérêt à trouver de la merde avant la dernière seconde.",181,29
0,"Ce n'est pas sûr que j'ai compris ce texte, mais hé.",52,11
0,Ils ont lâché des chemises vday et quand u l'a mis sur elle rend votre moitié nu en bas au lieu de ces sous-vêtements blancs.,125,25
0,Don sait..il regarde le film dans l'ordinateur..,48,7
0,No b4 Jeudi,11,3
0,"Oh, alors ton téléphone m'a téléphoné mais il a déconnecté",58,10
0,Id onluy est important en allant de l'extérieur du campus,57,10
1,Ce message est gratuit. Bienvenue dans le nouveau et amélioré Sex & Dogging club! Pour vous désabonner de ce service répondez STOP. msgs@150p 18+seulement,154,24
0,"Excellent, je vais voir quels sont les plans de Riley.",54,10
0,Etes-vous l'un d'eux?,21,3
0,"Salut aussi Wesley, comment avez-vous été?",42,6
0,"Ah, vous voyez, vous devez être dans le lingo. Je vous ferai savoir qu'il est quand a fini de le faire!",103,21
1,Update_Now - 12Mths Half Price Location de ligne orange: 400mins...Appeler MobileUpd8 au 08000839402 ou call2optout=J5Q,119,15
0,Imaginez la vie sans moi... voyez.. À quelle vitesse vous me cherchez?Ne vous inquiétez pas.. Je suis toujours là Pour déranger U.. Goodnoon..:),144,23
0,"Bonjour, mal de tête? :-)",25,5
0,Ouais pas de problème - la nuit dernière est évidemment en train de vous rattraper... Parlez bientôt,100,17
1,GRATUIT HARDCORE NON LIMITED PORN direct 2 votre mobile Txt PORN à 69200 et obtenir un accès GRATUIT pour 24 heures puis chrgd@50p par jour txt Stop 2exit. Ce msg est gratuit,174,32
0,Je pourrais aller 2 sch. Yar au salon e maintenant v ennuyeux.,62,12
0,&lt;#&gt; mins mais j'ai dû m'arrêter quelque part en premier.,62,10
0,"Wish u a very Happy New Year Happy Sankranti Happy Republic Day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools Day Happy May Day Happy Independence Day, Happy Friendship,Mère,Père,Enseignants, Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas &lt;#&gt; Good Mornings Afternoons, Evenings Nights.",364,52
0,Une des joies de la vie se réveille chaque jour avec des pensées qui quelque partQuelqu'un se soucie assez pour envoyer un salut chaud du matin.. -,147,27
0,Je n'ai pas reçu la deuxième moitié de ce message.,50,10
0,C'est l'heure de me rejoindre plus tard?,40,7
0,Je vous remercie beaucoup pour tout ce que vous faites avec l'abnégation. Je vous aime beaucoup.,96,16
0,Je suis dans le mauvais film et je t'appelle plus tard.,55,11
0,Comment oses-tu changer ma bague?,33,5
0,Vous êtes une très très très mauvaise fille.,44,8
0,Je t'aime aussi mais essaie de mieux budgeter ton argent. Gary me ferait flipper s'il savait.,93,16
0,"Quelle partie de ""ne pas initier"" ne comprenez-vous pas",55,9
0,J'ai déjà fini mon déjeuner.,28,5
0,Tu es toujours au match?,24,5
0,"Tu es grand, mais tu gaspilles.",31,6
0,Quel est votre dossier pour une nuit? :),40,8
0,"Aussi monsieur, je vous ai envoyé un email sur la façon de vous connecter au portail de paiement USB. Je vais vous envoyer un autre message qui devrait expliquer comment les choses sont de retour à la maison.",208,38
